点赞率,弹幕率,评论率,投币率,hour,weekday,duration
0.04467183153154319,0.0034003361534998334,0.001800866312775496,0.008213527068116967,13,0,841
0.07971002617283712,0.001266707476369736,0.0013226199829370455,0.004722678787469814,13,0,579
0.05633814607247604,0.0004446752648379396,0.0007584258093809739,0.0031354963704386045,13,0,321
0.13990379211904602,0.0006271495043495852,0.002360240070132848,0.029251241935846425,13,0,86
0.033625315603433764,0.0010153172866520788,0.001097458340346743,0.008242383437131797,13,0,944
0.03572823307337814,0.00033893740801099455,0.0009796683984975322,0.0025402249574522635,13,0,164
0.0574234276361936,0.000827958024453644,0.0006959248511188436,0.007817464137864638,13,0,170
0.10374840577217948,0.001554819941819641,0.001476004184400212,0.015515956608343005,13,0,235
0.013481863991688508,0.001778834543264984,0.0011005272481794297,0.0027164707922661623,13,0,990
0.05016179369062103,0.006398152769121438,0.0028587001768576375,0.007803354545517269,13,0,792
0.04021797631862217,0.0015040066977634254,0.003307020691304868,0.0009964418131802415,13,0,259
0.03571187561578017,0.00036890574458225923,0.0013800224042757076,0.0007355620638926754,13,0,106
0.038586355442494016,0.005714064550633157,0.0058594964070121614,0.005441966238698244,13,0,800
0.04072527296014338,0.0018197342892046007,0.0005389456954090281,0.005199240826298859,13,0,1290
0.043203477261656444,0.001819400555395959,0.00215108379928584,0.011041304972334286,13,0,979
0.0967915609658168,0.0013231617177376673,0.006132170167722154,0.042167795156315586,13,0,1224
0.12818958398547328,0.03993716793978547,0.00404669062292407,0.052884594955588386,13,0,382
0.22090762712493228,0.01892250196014415,0.0014271333417427846,0.00915888174085534,13,0,208
0.0632963656995025,0.0006814132973762701,0.0006871879863370859,0.016319271003265585,13,0,149
0.12059046657821476,0.0005835151944549346,0.0005494266779403852,0.005950117137500376,13,0,500
0.060536485845131625,0.011011396626006989,0.0024377315228579707,0.026713346194858267,13,0,3654
0.07274666363673925,0.0009102693880923853,0.0015416477296202951,0.006919338511754741,13,0,231
0.057900743765755186,0.00027195408243202104,0.0011515058103913208,0.0012457662417729113,13,0,76
0.09881748186994617,0.0017795162815619795,0.0016213252203156738,0.03853310547428956,13,0,381
0.06815271047506906,0.0003985326751505819,0.0005506996965717133,0.004119378651329197,13,0,93
0.1286385901043225,0.0004270855555457375,0.0008482802758425683,0.01096031975453731,13,0,102
0.09223524089354769,0.0009228577547725101,0.0014197811611884772,0.029645752568239737,13,0,107
0.014601269268854305,0.00026260945754791245,0.0001137260980300622,0.0005588475999971875,13,0,298
0.07340772294923946,0.014084210107133696,0.002779362210746633,0.07437399931833594,13,0,1472
0.024062333125831604,0.00016779612512649245,0.00016521464627839257,0.001388466837585152,13,0,113
0.05585408783292097,0.007264453864066366,0.0033962942075389316,0.007059789331974967,13,0,1237
0.09070351499047412,0.025102120239265995,0.0018901706789441056,0.0715667040498941,13,0,2545
0.05266714651958366,0.0001403974152641752,0.00016757110854111234,0.0009497852792986599,13,0,57
0.07723561405558368,0.001041346654493584,0.0006281253019833182,0.001283654463295415,13,0,212
0.069455057610764,0.02299186407156021,0.01357486402661033,0.041608606403859695,13,0,253
0.03586654309545876,0.007277980701084883,0.00151283868505697,0.0060895164367878755,13,0,1272
0.05340064481752748,0.0041663280019988745,0.0021734745790774473,0.012800019266256657,13,0,740
0.039309475223939294,0.00046573163853015094,0.000995860738190397,0.0015259898378506428,13,0,137
0.07432375232247802,0.008409932408649198,0.005142868600097132,0.03276086385043464,13,0,9691
0.09568504910176848,0.0011411898106178748,0.0031976634029318232,0.02618323748116235,13,0,183
0.051013705000944674,0.00021703218180320802,0.0013457933059136426,0.0008865377069193542,13,0,26
0.10529524022866202,0.0077951002227171495,0.0021420909564775366,0.04499683371170837,13,0,608
0.07904160641285461,0.0005805005979156159,0.0019511270096608199,0.008168933414001416,13,0,222
0.07083682208060779,0.001109757572415736,0.0006482466988766658,0.0018789423616475196,13,0,239
0.04128450613992755,0.0002920864795149594,0.0006726840134283914,0.00037006050362789955,13,0,58
0.05556143572100237,0.0003063875680180401,0.0008495291658682021,0.0017642353234784236,13,0,204
0.004046429697652605,3.387758408637311e-05,2.3968725499845006e-05,0.0012633794697823333,13,0,1283
0.15068743918066113,0.0012525170775886155,0.0022738002331608716,0.013238142035436598,13,0,137
0.06481868955841631,0.00044613727163686273,0.0003825396562930476,0.005264292610084292,13,0,291
0.07548397769371079,0.0012363360918719608,0.0007683567613218349,0.010548036445794934,13,0,314
0.026935194909495273,0.00531173979585295,0.0022030257217823296,0.002300937976083766,13,0,1309
0.044570088747248285,0.0009944007588042713,0.0004984081536031125,0.0031667839549612948,13,0,1462
0.06480434703329566,0.0035402400742833256,0.002348003916145122,0.004710034140033046,13,0,1126
0.08964759086890547,0.014246698224572005,0.0030979412608249045,0.03925448815507963,13,0,1185
0.0590597322793757,0.0032815970920001152,0.001545235553760494,0.0014568848628220292,13,0,149
0.07479377498086572,0.011701675312526576,0.0018538991410834255,0.02586954673016413,13,0,5473
0.12656456379112482,0.0006666811019269933,0.00081255320628025,0.0038211653585661686,13,0,120
0.04660695680247318,0.0009695107932672318,0.0006828643125131462,0.003119848556739861,13,0,472
0.03523334560587297,0.003958654726804139,0.0004543882443269932,0.005944574776786846,13,0,736
0.04070159692637812,8.883300237934602e-05,0.0003116813100723606,0.0004901131165757021,13,0,144
0.06895525814375245,0.007573747159156126,0.0012772893184270333,0.03167787700006887,13,0,1167
0.01945780389055986,0.000475991087400527,0.0004159361371210213,0.004123495220348841,13,0,349
0.13373637383667442,0.0039653397907174195,0.0060701776417626035,0.046416998135403044,13,0,295
0.1696045704635115,0.0012501484345106939,0.002091277328442691,0.012564156694066578,13,0,2018
0.07647540268749035,0.0003555591335091003,0.00045451191123097257,0.001915323256921663,13,0,194
0.01299375840711423,0.0006694174555329055,0.00039585137671813993,0.0011144350860472474,13,0,316
0.04715759522919515,0.0017112943852194637,0.0006813632943915283,0.002689176891059157,13,0,519
0.022751151623947655,0.002525247692446074,0.00036457725305871704,0.0020013473091136658,13,0,554
0.11421567535043345,0.006425913132618724,0.0028680943997504067,0.01956521739130435,13,0,64
0.07467815778245042,0.014709217622615255,0.0022622173189361236,0.03098680341196957,13,0,2510
0.07984572960042527,0.02015316293080535,0.010277310179852929,0.03646894657570657,13,0,1944
0.022894252732770334,0.003259589931337657,0.002222963209958875,0.0075059033283203245,13,0,720
0.10154019501436237,0.002298196749179449,0.003836866170631029,0.0654479358727917,13,0,466
0.08354038609037583,0.0012099082846309239,0.001565498889116947,0.009725177975348118,13,0,77
0.08730869000730795,0.004759339472482531,0.00136380265199371,0.0016676460085198377,13,0,147
0.06288539873003432,0.0002246783971952724,0.0005776782707268138,0.002024885101320692,13,0,143
0.03303556396980373,0.002563522581618035,0.0010214842196697167,0.007345597341042493,13,0,1376
0.03412290612383884,0.0015684119066059288,0.002471521063448045,0.004729293955553335,13,0,424
0.19330605760360792,0.0007431070415798285,0.0021268236017629575,0.01832143223205439,13,0,149
0.017786719249626944,0.004167414646186987,0.0008176351131506019,0.006353151050724231,13,0,416
0.03978849744593284,0.005764173530780575,0.001956903270663833,0.013471232400486702,13,0,1462
0.02999982489011855,0.0008496331447983609,0.0022463095592484285,0.0007074439210604654,13,0,261
0.09278352034538905,0.0026714604622378084,0.0008325290464227037,0.006520249611363653,13,0,189
0.04804174910890304,0.0039392071849985765,0.0012001427196747722,0.005748431344988774,13,0,992
0.12326178172380257,0.0006012643780143976,0.0012791942712770494,0.016924127843623023,13,0,61
0.07274342533632039,0.0008086894571173869,0.0022519456982503126,0.005634462555654879,13,0,114
0.05903640005287857,0.00864246894860655,0.0014138296205962447,0.03123848500853777,13,0,2256
0.02739995529476572,0.0012741828946388042,0.0006672298075079678,0.0004855624697046692,13,0,118
0.1848330211226665,0.003097345132743363,0.003181319036237969,0.0038660293262709126,13,0,68
0.08342289392773476,0.00046732218315005523,0.0005812106112126194,0.0017402151807959813,13,0,138
0.06293342904557606,0.0005245767149073461,0.0051639252931762625,0.02133508718129746,13,0,284
0.019938712491029173,0.00034133323722867906,0.00019440400617795834,0.002286066361418879,13,0,443
0.06699485706721547,0.0024747742442623425,0.0025897153328688477,0.007838873294064519,13,0,724
0.1746194267808934,0.0009778845623046532,0.002744385707113059,0.03231750755100378,13,0,95
0.0619306964296804,0.0005155956863271822,0.00046071435276854667,0.0010066391971149749,13,0,139
0.07100947078142174,0.00511711782863085,0.0035984362351175786,0.02884507802370657,13,0,892
0.008570646040250596,3.908550269848035e-05,6.811223632014591e-05,0.0003023378591088333,13,0,108
0.061983978299671394,0.0040185048425297465,0.006622383293322682,0.018009823906179886,13,0,957
0.04336504019276414,0.00028622039606542363,0.00038798764799979646,0.0007574239740323896,13,0,84
0.08988708029015131,0.023416506717850286,0.003908567440237306,0.06598698805992471,13,0,1659
0.00767564385044061,0.00023093532352817155,4.886686026875985e-05,0.002217924916069197,13,0,2474
0.05505338163671697,0.005222523451932535,0.0011861519637244788,0.00981838247642811,13,0,2795
0.09110228836574881,0.017669171406185936,0.005190128809375926,0.008667129454843646,13,0,562
0.018593835398141738,6.0478683983836515e-05,8.767809212471536e-05,0.0026050633138222914,13,0,125
0.08390871719514228,0.0006106847087899508,0.0010354915114426599,0.012234435916398022,13,0,180
0.0460347229693529,0.00738888957970318,0.001000178950936627,0.0038958321732158563,13,0,910
0.057734365994460767,0.001810843564923999,0.0011207758666346816,0.005923210886557855,13,0,1092
0.07538228603088927,0.0007481035702157755,0.0010059822753072203,0.005474177660555027,13,0,195
0.05312547143808324,0.013127104811532524,0.00985241790313415,0.026789593142553803,13,0,2365
0.02896400050897392,0.00035309252097971624,0.0005428187327135176,0.013950571603095369,13,0,861
0.08922531808664841,0.002132848629869084,0.0030807813542553437,0.02009985504912224,13,0,238
0.03117425262590897,0.005163446000538648,0.002415499596014005,0.008328002962563965,13,0,1272
0.10569719350995278,0.00214900160317391,0.0015096034483834144,0.029474695428147242,13,0,304
0.05204533866729419,0.0022904655449660746,0.0007624426403106247,0.008501392320665177,13,0,591
0.0537160746047151,0.0002095850216571189,0.0005900479213319789,0.0006957845088346696,13,0,84
0.10887039288443946,0.032607705619819655,0.010549784766966185,0.07966097332060812,13,0,2081
0.08530068517888732,0.0009095294964370171,0.0016002446502529546,0.0024175030383557818,13,0,341
0.05196380425876249,0.0020620624704630374,0.0011364293169864308,0.011731486486945938,13,0,1023
0.05939338314090264,0.00270932669008278,0.0063440353208453,0.004368458343944548,13,0,617
0.03496032181791255,0.0019050766110792648,0.00046140935371459714,0.002461185701145766,13,0,795
0.18054796090010988,0.0011561235489868295,0.0026299206857583286,0.06106623754693497,13,0,229
0.08903387622501986,0.003632491337697368,0.0028595058298242675,0.04444936944923431,13,0,241
0.05896448677266871,0.0006726763384486106,0.000490000655483333,0.000703838660836805,13,0,214
0.1477736471578996,0.0006099794366270301,0.0016929452921988965,0.009092731294684958,13,0,80
0.19588955086436635,0.00040741722593517604,0.003189574583862371,0.00923944133610526,13,0,47
0.035421917013070785,0.003841610486869602,0.0010707653151138437,0.008902881411432702,13,0,1250
0.061883676966726524,0.0005314666776073901,0.0003572566977740888,0.0005030628765476127,13,0,92
0.06053613949575232,0.0009838863032983038,0.0014317997098796799,0.0007644515738253876,13,0,255
0.05107021041704427,0.003041737382392196,0.001318196048707344,0.009813969582626175,13,0,626
0.05025079049724375,0.00251664941097462,0.001341396871589669,0.011091445840445477,13,0,419
0.07563332149896193,0.001184167656516867,0.0020388722574574804,0.031635027986096804,13,0,406
0.09073486552627359,0.0002822721318513107,0.00038831629027820966,0.0011280639461644032,13,0,65
0.1989931413527931,0.00044646637261467644,0.002370890392505523,0.027298596196824957,13,0,24
0.02917098025158343,0.0028783983692642697,0.0008248198548852074,0.001999184988813659,13,0,213
0.011040240219084103,7.488473642536761e-05,5.131695135748541e-05,0.0004382847771494865,13,0,151
0.11575039345717707,0.019151131753867793,0.007726941679942043,0.05636958648083061,13,0,443
0.06057393925043866,0.005596385948351426,0.0018205110916323917,0.021540362502802897,13,0,907
0.026581533693432354,0.007351356528818754,0.009482531548574029,0.004683111720778443,13,0,680
0.0510361392788531,0.009558225831143042,0.0018693845692761147,0.010713923788619394,13,0,897
0.03661364090092379,0.06038675838036988,0.006803662498411949,0.018861503838545166,13,0,13612
0.05506439262095371,0.0008985655925403484,0.0006164471394288017,0.0008976496235367395,13,0,170
0.03433739523179947,0.00042342838050773914,0.0007784907204126662,0.0010839325469768426,13,0,156
0.10001971050983459,0.007743528117678102,0.0020032395176647496,0.008459226267115557,13,0,109
0.04860858504533017,0.0036444854278505413,0.002509203889613564,0.033981988410860704,13,0,251
0.054576710800132704,0.002540639985523419,0.001462134692523449,0.019802756582320474,13,0,614
0.1083716419617587,0.0001374973534801432,0.0012046228313747059,0.0015885203094542207,13,0,32
0.06227550626693026,0.00123011626935668,0.002862978770798611,0.011453903953476346,13,0,71
0.1473383813748239,0.0019739331415624616,0.002844651917632739,0.0545361712991033,13,0,162
0.03882974691083941,0.0018545793218466737,0.0007165625214337027,0.005328192854590152,13,0,923
0.060316744051648045,0.004841014435960464,0.008106621066923165,0.009258489587662736,13,0,617
0.10915012298587183,0.0011502834303548023,0.00443551360996205,0.009009475281845319,13,0,49
0.060622382363047095,0.004423477552940885,0.004717550588300846,0.031304848490476676,13,0,995
0.11886653969189326,9.602028790302213e-05,0.0010798994023065915,0.008328773465779947,13,0,60
0.12606795773307447,0.0006648393780692738,0.0008062367100103873,0.006255472348664067,13,0,161
0.05519672687380845,0.002744849223484589,0.0024588006347844213,0.02113716486288687,13,0,2607
0.008932468310113321,0.00011360511046345707,0.00010050854276927838,0.002547434702188619,13,0,1497
0.060658012416380296,0.004589213069038351,0.0021493462018223417,0.014355436832446429,13,0,1486
0.14344558042623926,0.006924272611300134,0.01273541946261407,0.12164921774299237,13,0,173
0.08014916446511113,0.015577903379767341,0.0059372685396062155,0.017271153747133356,13,0,7402
0.01371693264486968,0.001009422680325651,0.000897264604733912,0.001199390420859159,13,0,359
0.05028781916248947,0.0036460409657379273,0.0016803160463295882,0.0066271481226141005,13,0,2196
0.00861215646414413,0.00014057951134561857,0.0008017292131892549,0.000539995722974867,13,0,306
0.1051136420779078,0.0004042961325018555,0.0009058110696683364,0.003967868179346569,13,0,112
0.03562937928139849,0.0011714626682411459,0.003332717323552351,0.0029725082143338168,13,0,532
0.05342536529296002,0.00020898762909340006,0.00028677746881149895,0.0008463998978282702,13,0,107
0.11509175021340799,0.0014917248845283165,0.0009084300113127544,0.006540452534531909,13,0,171
0.05775159837677961,0.007028312311615681,0.0011614583904788625,0.013152223150483314,13,0,962
0.03955778022902027,0.000813011702973865,0.0008818613426851652,0.001082550718013849,13,0,407
0.10712108172395364,0.00047923843743178377,0.0006824756805311267,0.004348273361619274,13,0,158
0.16529503632783324,0.0007129761662253005,0.004950091668364229,0.01626604196374007,13,0,112
0.11077916695447952,0.002306614432745537,0.0022474072173595556,0.02400605887170783,13,0,792
0.04359945168001694,0.005932501695613726,0.0016254997410075237,0.002263680097072097,13,0,582
0.1018256001903662,0.0005571693475604979,0.0019181715559244224,0.003969831601368547,13,0,297
0.10617587478574025,0.006357670931661963,0.0033138840313728206,0.0827882334608792,13,0,1495
0.04927175625831532,0.003754801452357202,0.0014944109780381663,0.019865402883937837,13,0,2032
0.0510717449987824,0.009295192302710321,0.0033799129201791335,0.012751097133205184,13,0,1428
0.04767707114007087,0.010031600941236632,0.0032919311730700853,0.013067848139699332,13,0,1440
0.04832691159992008,0.00820395571881278,0.002608997582393566,0.026139763386226693,13,0,1719
0.0025221017327253055,9.055138422531711e-05,2.9481846026847433e-05,0.00040677928029900207,13,0,110
0.023428486036392956,0.005277186983054617,0.0033831686058634638,0.005407509348457678,13,0,3092
0.08066456502076766,0.07024561157017536,0.004803343900104497,0.02813951650435989,13,0,4010
0.0839033305365127,0.0032414764635298452,0.004043145791687127,0.012809954103786535,13,0,773
0.040556529801858456,0.0024908790389228195,0.00332940275342162,0.0017566668682348673,13,0,487
0.06201029032226003,0.003240159423794962,0.0018569625327577468,0.0038282251678886286,13,0,302
0.08800136991714635,0.0009694798266527919,0.0025949392099266304,0.05749173439414097,13,0,1487
0.044645282514831484,0.0009635024665362987,0.0016148421401761019,0.001707890664981788,13,0,532
0.08820960573640925,0.001943683993493849,0.0010702790314082152,0.016475853932326864,13,0,965
0.06329726266795085,0.0004924669981739499,0.0018565570019655098,0.0006297476215587234,13,0,119
0.04382469065935374,0.00011040796735626469,0.0006452585397587685,0.0005427840790388821,13,0,54
0.03932051080681012,0.00012137135350477631,0.0002603534524200496,0.0007372714767799942,13,0,148
0.02556050995415437,0.00037681341455755824,0.00020372432575672866,0.000802643208244555,13,0,173
0.09149130595058229,0.0020119105102205056,0.0009267768414822199,0.03864685389116473,13,0,750
0.0316306229928265,0.006549807501622653,0.003329873084265874,0.0033827282125875545,13,0,581
0.023376231584688368,0.0023502041278753443,0.001015040515991005,0.0054908356530181815,13,0,1472
0.08557471226720993,0.025742013245206637,0.006614415134384478,0.03874157435853766,13,0,971
0.026662835473960762,0.0024243622660474963,0.0008826161690750656,0.01142869501543291,13,0,1276
0.06995063751627932,0.0004116839059302275,0.006325681554581765,0.0022286349907569046,13,0,184
0.030183451576340205,0.003597343003749116,0.003132336367716914,0.0017534625233714273,13,0,210
0.07809998820496403,0.0007173307592873873,0.0008473168700307393,0.002532322009296414,13,0,108
0.07827284275390693,0.0009651285275447682,0.0006323889780483814,0.0025277175721410594,13,0,166
0.07496779724425122,0.00012215778641365462,0.0006740492143182014,0.0014571678807914516,13,0,74
0.06944984787271186,0.004139857349493741,0.004129881789615442,0.04844630654895506,13,0,5972
0.1364295365466003,0.0005620549622753176,0.001480512326125878,0.008322880103626557,13,0,185
0.13931101788362338,0.0037452946171687854,0.0029531426253818173,0.004778260814458992,13,0,166
0.06447880187385624,0.0008767771303900129,0.004190179076631341,0.016123523624555876,13,0,174
0.05788701620315213,0.0003042346053034687,0.00013988409299792355,0.00041220597746536404,13,0,91
0.06903897758104734,0.0006908739462310126,0.001564242897126821,0.01364057050173091,13,0,150
0.09370167201814185,0.011130606045895546,0.0012829670520191126,0.0026803608951642545,13,0,287
0.017539374215928223,0.005759068148973096,0.0033020390741290437,0.001189514075916565,13,0,524
0.07917391444401495,0.00139016396082979,0.0007021284306146116,0.01027473102692952,13,0,732
0.02493700828295832,0.0010772724625866185,0.00040879696443663137,0.0016021378625466437,13,0,238
0.04110409905605334,0.0047843871915931035,0.0015580008389235287,0.007660696432682694,13,0,1367
0.10723516279516375,0.0024309250798172405,0.005387563713762172,0.024460483464428317,13,0,187
0.12682723923463932,0.6058907419878778,0.003956542407796221,0.013696866458027968,13,0,3857
0.05551968360943522,0.003233519643253496,0.003324320506870599,0.0027139369236667404,13,0,322
0.09279497583250033,0.006038662860167695,0.0034330440770995916,0.039040597801926716,13,0,249
0.049901582393298755,0.0010037710946793812,0.001338782858016958,0.0007117419726756821,13,0,302
0.02547003022641294,0.0017052259376841624,0.0010949945820580575,0.0011044997433606448,13,0,137
0.011734179523527712,7.397569468338403e-05,0.00017977814173054956,0.0007926581703574231,13,0,189
0.10560603239011895,0.0018622521489409666,0.0016531571708142615,0.002244503905828849,13,0,148
0.05312624514637062,0.0017266029672570451,0.0016797268685984827,0.005379032321070025,13,0,391
0.1357615018896958,0.007579339325935084,0.0021319644907512093,0.07164399129594662,13,0,1013
0.1258566880479275,0.0006721318453827903,0.001906614001402515,0.009792960987227255,13,0,219
0.05186646591558071,0.003192980634442656,0.004662270910129277,0.004636311717979336,13,0,635
0.08746809920618136,0.0009658361885425038,0.0022771174372206477,0.026726167815800235,13,0,230
0.049029965143186326,0.00039933996621720577,0.00032220584071314894,0.000959782852790986,13,0,100
0.05235432660326136,0.003991298250660721,0.004962154581902519,0.01301666636701965,13,0,237
0.046499778749765984,0.0008562809537587011,0.000624393689262556,0.005522746225981585,13,0,554
0.07899852141189043,0.0012597939189033574,0.003079240346569998,0.014974735028719616,13,0,263
0.08161579203611631,0.008011094554521179,0.01442390443733003,0.07196215261897385,13,0,821
0.035765420915758406,0.005907333274893103,0.004193086520760891,0.008746554461424578,13,0,503
0.15101402922148724,0.002842189430835211,0.010641855055608053,0.052038961982990475,13,0,162
