uid,log_followers,log_view,like_rate,engagement_rate,duration_engagement
382666849,6.043140554383863,8.42175438548713,0.03601509274006254,0.005302195933048592,0.005288853486843881
386306680,5.375517300649672,6.984677692710538,0.07124714645426905,0.008077560919064187,0.008047524540491712
386717005,4.688526602599545,7.068846674179087,0.02747423474427613,0.0059603006191854034,0.005958249918399533
387087511,6.252876079516756,8.468499735122112,0.04090037255597388,0.005155234477923325,0.0051449657535643295
392794111,4.66356901549458,6.567175342451063,0.018670293246353217,0.003923871626664572,0.003919902091141459
393225873,5.135126288041045,7.258660840286368,0.036348967418138256,0.005321685158957483,0.005320723744636383
393256183,6.3545726554559385,7.320451099559513,0.09896152810995419,0.00904384687248039,0.008650228666631503
395991094,6.259912197043947,8.69548152501246,0.024169002430254886,0.004235184247826733,0.004231540771263391
397065957,5.216007468108312,7.047115531931991,0.029926495900872686,0.007844348989391533,0.007704182390669526
405369778,4.181900728196404,7.808529559299552,0.025078408635902254,0.0025929673535835334,0.0025673065986043762
408907896,6.2568951789007174,7.4511869410999685,0.06296753319888874,0.008126477015413594,0.007829041802817472
432131619,5.6944858612267515,7.965774793776239,0.04753650428960121,0.008176924840241831,0.008166807799626627
432174249,5.75630132149526,8.333797756806934,0.04451791057726152,0.006131827510523858,0.0061095550943282
436036217,5.61245854367649,7.832659203682764,0.04521708552782504,0.009251042304696455,0.00924320687287334
436130052,4.705093610547873,7.4890123038160334,0.047603405625290925,0.011007742675710556,0.0109123266091273
441897078,6.4071499784461805,8.769666453688568,0.03672594501840131,0.006806619183719291,0.006782809216987644
447738276,5.6331815244596655,7.729445726228856,0.051623554855353575,0.005823217972594337,0.005811117295861004
450487020,5.0640459628644825,5.834740425093433,0.026607091127750906,0.009379050829405036,0.009288626259936745
450619928,4.70637635583969,7.39090728311846,0.020915039960081993,0.004288520853552279,0.00425964315602154
450882837,6.226880752649444,8.742084357975248,0.03855533769467004,0.00837807019222201,0.008363478411713116
453982894,3.9335885101966532,5.94647142464111,0.023551023824767713,0.008280639520020632,0.008236946042540043
454318771,5.073153583707561,7.078936090013635,0.06498359449045699,0.004338619622558632,0.004189012049366956
457761794,6.171827631018709,8.647640421614904,0.07550780665236251,0.006434115345143469,0.006353714922883305
458165375,6.902617434745992,7.539312499000142,0.06806025667297094,0.011019504756341043,0.010998928618488906
472753524,5.76620457379814,8.071572329608113,0.08507377733524765,0.022537180061774204,0.022511675261900736
477547581,5.5771320366532375,8.01104722445969,0.0997287727497017,0.008657850404008838,0.008507428107567955
477655087,5.399971223746431,6.821534816828193,0.09461769892391382,0.021947253256401948,0.021854588193394194
477806158,4.798553971367522,4.375956092787937,0.47746686303387337,0.0924910582789817,0.07781433346225707
478591805,4.504498047526627,6.582458141289713,0.012116471072242434,0.0024495922947540107,0.0024260170459532307
480366389,6.180658806592988,8.059020320164914,0.10336818237872225,0.03226250115739676,0.03214756625357466
481819304,3.9523564773237907,5.24627448218346,0.021037048800961952,0.006438448623998912,0.006259095608822286
486496388,5.159380683260622,7.351377923122561,0.22023992587524116,0.058269379771526436,0.057895866596803854
487215770,5.976767563051808,8.459141067065946,0.06558252208459578,0.009637201001041856,0.00960675451477402
488779255,6.203987502634714,8.091322022481247,0.034372325837414446,0.004901365050563342,0.00483880374665685
492046446,5.637890816336735,6.573116085292017,0.03685091679682959,0.003033880663423394,0.0023320008803773386
499332621,4.792398694191473,4.936000730836545,0.05463689351889405,0.00854664704450908,0.006934438624749412
502937705,3.555698894718901,5.278378574365259,0.05418389654173361,0.014345615929623095,0.014300662961571006
507373006,4.41773733705707,6.068790112739934,0.02498916038196424,0.009986702263858494,0.00996201571471925
508984798,5.0727460557063395,6.382479563097105,0.0611332244866153,0.00971890107093399,0.009304611247118622
510665875,5.173294099962806,6.785593962352364,0.09347462444971992,0.009962645669600948,0.009919060995290963
513613827,5.426499875217665,7.494148079552356,0.03444718447851027,0.009225388676515681,0.009186619092480567
517327498,7.504924982649807,7.282198395498039,0.10163751243061504,0.02335870845354925,0.01980897911363688
518213915,4.433705844756943,7.857925777600426,0.028383394344375684,0.0030075692084476076,0.0030000279713186286
590490400,6.256503672134973,8.366427354318596,0.08535924365462229,0.015563496469216377,0.015445761736713462
600539238,4.9363176625177685,6.216300261981136,0.03733558268935794,0.012936430573415626,0.012925906765154106
601444918,5.192469879431065,7.3862786590638185,0.030556072587123242,0.005866176479651898,0.005857423051847475
615918076,4.2169835593820935,6.595314419412578,0.013725037134840733,0.007446925743014207,0.007446575857738572
626796832,5.981156018006553,7.5629492831543494,0.04048364215343427,0.008626324636798,0.008614464066396951
627968233,4.045674966769105,5.732530460643271,0.04307355660913529,0.018924355155516145,0.018855948226753943
629830082,5.171284623143959,7.673907511338575,0.038976994168456305,0.003967921096105705,0.003946249952867193
642389251,6.619789314184975,8.34634340030369,0.05852388501989717,0.026041151673141628,0.026012438259800177
645689690,5.629456492219257,7.50453720457462,0.03319674491032355,0.006877481624089966,0.006820469745232743
662687728,4.699534220501395,6.609533795839392,0.050556453715519444,0.008308065673063386,0.008030724681341797
690151424,4.873117069433049,6.878939000295277,0.010294340161207517,0.006177740570734605,0.00617648855300907
691662305,3.365862215402555,4.1655114107855535,0.043858450608006555,0.014305232955321765,0.013826712838858536
701029654,4.0303973008567615,5.511439485705525,0.028228923789605967,0.022822923179750328,0.02282215540711855
1008662385,4.121527016455379,5.423470337972879,0.12767787097942188,0.017933815098666348,0.017884186584287688
1048926697,4.3149621163751855,5.858835447023414,0.11283123066595617,0.012424861071702918,0.012273562025442329
1062508745,5.428826197641732,6.6393543878762316,0.06125694678173839,0.024278088766925162,0.024263612876123025
1067722283,5.214061944159943,7.585173266810149,0.03365951973830787,0.0073752517380072085,0.0073567842127887145
1098754117,5.752753507641551,7.931975862117158,0.043277941437524246,0.004013859080915588,0.003883586343978464
1113837769,5.266071688751793,5.931035066920935,0.04598273728034807,0.012440164188061436,0.012412649211328826
1122613233,4.616265405281708,5.8097434934097265,0.045304925674754214,0.013467498977175517,0.013462155536977763
1122854625,5.599891801523279,6.105693060878203,0.21605191856599892,0.017852181357484224,0.01583535556068096
1135339261,5.011058460994126,7.04302654280057,0.02408558288487211,0.005159516947939856,0.005149235963295557
1171359151,5.230563866469657,7.976573608298375,0.013746267431953606,0.004429247766000142,0.004297434208937546
1217722070,5.577909808107362,7.482368537012798,0.05755014537126325,0.009519565948146246,0.009508070098876996
1223679755,4.653009795712561,6.25095229667596,0.05741276704623882,0.012172606389246441,0.012136303102493726
1295724312,4.481872410310664,6.136466890465839,0.0357471777294608,0.005280203973271964,0.005192437779646149
1298429349,5.429141578278109,8.389562726027682,0.0032616238892903813,0.0010107760313372443,0.0010056569724658584
1300259363,5.903797310685116,7.058391173204267,0.06315349983097418,0.009483218101174388,0.00932373551819959
1309665635,5.956014670699672,7.729895013656695,0.13883550960270252,0.01358535872786314,0.01345886259034444
1423020955,4.7408677565456765,6.40184976868496,0.04516835162988131,0.013090861953526649,0.013064300928249279
1453964802,3.793161529245551,5.963639575449697,0.026849410395950787,0.0037908088095380487,0.0036636109994417016
1459104794,5.908749268321484,8.34836516931612,0.03964958372798518,0.009393049217241657,0.00937375688809024
1488532268,5.982832738380033,8.383146389247587,0.04342380461099391,0.004588170349721968,0.004572793528179259
1497330079,6.278855990949373,8.791824838612268,0.018088634641628493,0.004663384807404808,0.004653152984858114
1497618536,4.204309944940537,4.197749067622612,0.08499302296080173,0.01207027781301535,0.006692997649871072
1533821004,4.433785829743799,6.468698464709962,0.08187631972381514,0.02248020902827884,0.022400921118210657
1640300516,5.532336440156642,6.530259521670513,0.11746467889664725,0.01817375546606278,0.01816568631056669
1648860414,5.271153622498187,7.61180819419466,0.21516977830787792,0.04943523996801212,0.04887598085359283
1716434113,4.9434549428520045,7.362172627835741,0.02107023642340042,0.005446844965421735,0.005424548942217498
1745356376,5.954972957196006,6.01639813691033,0.07942192379431842,0.010122785342794606,0.005487117288617637
1768105722,4.861904627953654,6.704963756698793,0.048992175336222646,0.01628210411199722,0.016281228028555795
1807080607,4.103803720955957,6.546857043025284,0.06104586793423397,0.016876292388350703,0.016708907924755628
1859189432,6.143134449084937,8.124858229407334,0.1081355745507766,0.008015747339005496,0.007941078797744321
1867502298,4.6593646666386626,6.142192299234206,0.1011353143972512,0.01806685892505887,0.018027280142972994
1884266245,4.679545994115586,5.900232722398142,0.0516009376498107,0.012524646022097432,0.012482333028779536
1955151023,5.701386631408496,7.154285080148837,0.08068130549953047,0.006862552255675887,0.006595671469913164
1976532950,5.783155777890446,7.966868921327246,0.06510962407516606,0.012135182174494783,0.012116909549252106
1987246644,4.843793198325913,5.913892230168521,0.031221232291284366,0.0160544390212974,0.01605359267140849
1997403556,4.2116277231686166,5.9639648134847585,0.032046754906157715,0.013050727204375612,0.013002013768229018
2017187653,4.69243268851415,7.382956642399275,0.11013218011314582,0.007588022223734853,0.007522132465669173
2067340037,4.470880697525479,5.837117276231581,0.04017152344187657,0.007928521228717808,0.007871459901692945
2068622664,6.080467023961281,8.100669553868663,0.08115436115629537,0.008626747456210298,0.008566216101744288
3461579184015582,6.130993716129577,7.489874156268446,0.04749433546967049,0.0042466919142875635,0.004090017843663363
3493112378821431,4.836994665052405,7.723259669873516,0.012101150367850295,0.00235979070329088,0.00235647144279897
3493130607265963,6.367941916252143,8.25984351212133,0.14204671694593551,0.031267069118807195,0.03111364876002993
3493137349610015,5.080835648173974,6.437925513383087,0.04935677353240648,0.004809268385755661,0.004148504882330308
3493141581662406,5.281431098860968,7.391470759580512,0.07062670097500406,0.020623923914385493,0.020597288253516383
3493142030453463,6.237470344216641,7.754717459092695,0.11359401168330534,0.0135490868538962,0.013497792031772463
3493142707833609,3.7712934426290596,5.243127380077373,0.05032136429856886,0.01632702031022367,0.016149807639657794
3493257409464519,5.873519971049784,8.503091302282357,0.0763549341306874,0.005572117297205818,0.005542063578323004
